order_id,customer_id,product_id,quantity,unit_price,total_amount,status,order_ts
ORD-002540,219,98,2,258.34,516.68,shipped,2026-04-12 01:11:45
ORD-002541,13,56,4,540.14,2160.56,shipped,2026-04-25 06:08:34
ORD-002542,313,14,3,24.48,73.44,shipped,2026-03-26 06:22:28
ORD-002543,395,40,4,143.83,575.32,completed,2026-03-11 13:32:37
ORD-002544,158,68,1,290.27,290.27,cancelled,2026-04-18 20:45:11
ORD-002545,329,96,5,188.04,940.2,completed,2026-03-27 17:41:18
ORD-002546,25,95,1,627.59,627.59,completed,2026-03-27 22:58:55
ORD-002547,27,50,2,365.03,730.06,shipped,2026-04-08 04:25:15
ORD-002548,261,95,5,627.59,3137.95,completed,2026-03-28 17:30:32
ORD-002549,51,88,1,434.06,434.06,shipped,2026-03-03 16:11:26
ORD-002550,38,24,2,583.06,1166.12,completed,2026-03-16 12:20:17
ORD-002551,314,64,2,612.48,1224.96,completed,2026-03-25 00:40:59
ORD-002552,474,6,4,613.86,2455.44,completed,2026-04-17 19:45:53
ORD-002553,91,1,2,60.27,120.54,shipped,2026-03-19 11:57:28
ORD-002554,23,30,3,774.96,2324.88,completed,2026-03-03 09:21:55
ORD-002555,343,19,5,894.74,4473.7,completed,2026-04-15 01:21:45
ORD-002556,159,55,5,520.62,2603.1,completed,2026-03-16 01:12:04
ORD-002557,213,84,3,544.62,1633.86,shipped,2026-04-04 23:37:40
ORD-002558,419,49,3,224.04,672.12,shipped,2026-03-08 17:06:03
ORD-002559,355,33,5,656.43,3282.15,shipped,2026-04-30 01:11:19
ORD-002560,37,6,4,613.86,2455.44,completed,2026-04-22 15:52:55
ORD-002561,35,15,2,735.73,1471.46,completed,2026-03-04 06:12:47
ORD-002562,490,69,3,370.39,1111.17,shipped,2026-04-20 14:39:41
ORD-002563,439,37,5,492.28,2461.4,cancelled,2026-04-12 13:38:04
ORD-002564,203,34,1,752.17,752.17,completed,2026-03-13 19:39:10
ORD-002565,103,12,5,505.12,2525.6,completed,2026-03-07 05:52:11
ORD-002566,56,67,1,346.13,346.13,completed,2026-03-31 06:34:01
ORD-002567,95,30,1,774.96,774.96,completed,2026-03-08 09:52:16
ORD-002568,316,98,1,258.34,258.34,completed,2026-04-15 08:07:40
ORD-002569,394,57,2,737.45,1474.9,completed,2026-04-02 02:15:50
ORD-002570,394,85,5,70.14,350.7,completed,2026-03-12 17:07:12
ORD-002571,8,93,3,673.46,2020.38,completed,2026-04-28 03:17:27
ORD-002572,180,44,3,555.36,1666.08,shipped,2026-03-03 17:36:34
ORD-002573,79,26,1,406.44,406.44,completed,2026-04-05 10:09:49
ORD-002574,322,65,1,448.58,448.58,completed,2026-04-16 17:18:08
ORD-002575,36,43,4,729.48,2917.92,completed,2026-04-29 07:57:39
ORD-002576,83,78,5,186.99,934.95,completed,2026-04-12 03:43:33
ORD-002577,351,71,3,486.45,1459.35,completed,2026-04-27 19:56:44
ORD-002578,317,53,5,130.42,652.1,completed,2026-03-27 23:21:52
ORD-002579,74,93,3,673.46,2020.38,completed,2026-04-07 22:36:03
ORD-002580,2,88,2,434.06,868.12,cancelled,2026-04-30 10:07:14
ORD-002581,62,8,4,809.51,3238.04,completed,2026-03-12 03:21:29
ORD-002582,38,98,1,258.34,258.34,completed,2026-03-25 04:08:10
ORD-002583,331,84,4,544.62,2178.48,shipped,2026-03-02 03:11:34
ORD-002584,467,37,5,492.28,2461.4,completed,2026-04-06 07:37:41
ORD-002585,177,88,4,434.06,1736.24,shipped,2026-03-22 14:53:47
ORD-002586,451,62,2,853.93,1707.86,completed,2026-04-01 04:28:06
ORD-002587,375,29,2,487.67,975.34,completed,2026-04-12 00:48:15
ORD-002588,189,50,3,365.03,1095.09,completed,2026-03-05 18:09:47
ORD-002589,236,56,3,540.14,1620.42,shipped,2026-04-21 22:27:03
ORD-002590,206,91,5,194.57,972.85,completed,2026-03-07 15:44:09
ORD-002591,216,81,3,484.39,1453.17,shipped,2026-04-17 09:13:32
ORD-002592,238,59,4,887.2,3548.8,completed,2026-04-02 09:51:27
ORD-002593,69,44,3,555.36,1666.08,cancelled,2026-03-19 09:28:38
ORD-002594,292,27,2,341.2,682.4,completed,2026-04-17 17:02:50
ORD-002595,281,94,5,433.63,2168.15,shipped,2026-04-07 07:07:45
ORD-002596,73,48,3,634.44,1903.32,shipped,2026-04-17 09:41:52
ORD-002597,154,14,5,24.48,122.4,cancelled,2026-03-20 07:31:54
ORD-002598,173,53,1,130.42,130.42,cancelled,2026-04-18 16:05:35
ORD-002599,222,21,4,33.4,133.6,completed,2026-03-02 05:09:31
ORD-002600,198,57,1,737.45,737.45,cancelled,2026-03-17 16:29:00
ORD-002601,394,86,2,686.72,1373.44,completed,2026-04-13 03:29:19
ORD-002602,78,83,4,342.57,1370.28,shipped,2026-03-25 16:47:53
ORD-002603,391,41,4,843.98,3375.92,shipped,2026-04-15 19:14:48
ORD-002604,272,41,5,843.98,4219.9,completed,2026-03-02 01:42:22
ORD-002605,44,87,1,605.95,605.95,completed,2026-03-11 21:37:14
ORD-002606,161,2,1,813.08,813.08,completed,2026-04-09 20:43:31
ORD-002607,431,26,2,406.44,812.88,completed,2026-04-17 12:48:08
ORD-002608,299,47,5,404.56,2022.8,shipped,2026-03-03 12:30:47
ORD-002609,149,61,3,251.26,753.78,completed,2026-03-16 17:37:14
ORD-002610,84,13,5,727.19,3635.95,shipped,2026-04-20 18:27:55
ORD-002611,210,16,5,200.02,1000.1,completed,2026-03-03 01:29:20
ORD-002612,359,72,5,765.16,3825.8,completed,2026-03-21 06:54:13
ORD-002613,466,89,2,816.79,1633.58,shipped,2026-04-23 18:39:39
ORD-002614,243,13,1,727.19,727.19,shipped,2026-04-22 10:07:49
ORD-002615,301,62,2,853.93,1707.86,completed,2026-03-12 23:16:25
ORD-002616,230,57,5,737.45,3687.25,completed,2026-03-25 17:22:47
ORD-002617,44,63,5,820.86,4104.3,completed,2026-04-08 11:37:45
ORD-002618,154,9,2,728.78,1457.56,shipped,2026-04-22 01:16:47
ORD-002619,493,20,1,887.59,887.59,completed,2026-03-02 16:49:22
ORD-002620,410,38,1,344.45,344.45,shipped,2026-04-08 02:03:09
ORD-002621,214,3,5,517.57,2587.85,completed,2026-03-04 02:30:26
ORD-002622,144,47,3,404.56,1213.68,cancelled,2026-04-18 05:18:25
ORD-002623,27,4,4,152.26,609.04,completed,2026-04-10 17:55:27
ORD-002624,222,90,3,861.53,2584.59,completed,2026-04-14 07:39:18
ORD-002625,235,6,3,613.86,1841.58,completed,2026-03-14 00:05:26
ORD-002626,447,43,5,729.48,3647.4,cancelled,2026-04-28 19:14:36
ORD-002627,195,2,5,813.08,4065.4,completed,2026-04-29 12:58:44
ORD-002628,356,61,4,251.26,1005.04,completed,2026-04-06 22:41:24
ORD-002629,412,90,4,861.53,3446.12,cancelled,2026-04-09 10:38:44
ORD-002630,68,55,4,520.62,2082.48,completed,2026-03-16 11:32:37
ORD-002631,251,93,3,673.46,2020.38,completed,2026-03-26 16:58:36
ORD-002632,471,35,1,25.35,25.35,completed,2026-03-03 07:37:15
ORD-002633,459,86,3,686.72,2060.16,completed,2026-03-06 05:28:32
ORD-002634,125,3,2,517.57,1035.14,completed,2026-03-10 20:06:09
ORD-002635,293,23,3,690.42,2071.26,completed,2026-04-26 18:23:35
ORD-002636,5,100,1,281.04,281.04,completed,2026-03-06 21:15:16
ORD-002637,37,95,3,627.59,1882.77,completed,2026-03-06 01:31:09
ORD-002638,403,75,4,508.34,2033.36,completed,2026-03-21 11:57:09
ORD-002639,103,79,1,75.77,75.77,completed,2026-04-27 18:56:59
ORD-002640,2,24,1,583.06,583.06,shipped,2026-03-16 20:39:56
ORD-002641,368,88,2,434.06,868.12,completed,2026-04-17 22:10:47
ORD-002642,99,50,3,365.03,1095.09,shipped,2026-03-21 04:43:40
ORD-002643,241,26,4,406.44,1625.76,completed,2026-03-23 17:13:33
ORD-002644,227,94,5,433.63,2168.15,completed,2026-03-06 21:46:10
ORD-002645,499,65,1,448.58,448.58,completed,2026-04-25 17:35:51
ORD-002646,295,34,2,752.17,1504.34,completed,2026-03-05 04:16:00
ORD-002647,97,90,1,861.53,861.53,completed,2026-03-17 21:14:28
ORD-002648,326,42,2,690.11,1380.22,cancelled,2026-04-20 09:37:51
ORD-002649,328,38,5,344.45,1722.25,completed,2026-04-04 05:33:12
ORD-002650,377,28,4,867.91,3471.64,completed,2026-04-14 11:26:52
ORD-002651,145,68,1,290.27,290.27,completed,2026-03-20 14:50:14
ORD-002652,177,9,1,728.78,728.78,completed,2026-04-26 06:01:01
ORD-002653,7,80,4,763.18,3052.72,completed,2026-04-25 07:45:51
ORD-002654,358,41,5,843.98,4219.9,cancelled,2026-03-12 10:50:21
ORD-002655,373,87,1,605.95,605.95,completed,2026-03-25 14:26:42
ORD-002656,190,58,3,275.08,825.24,shipped,2026-03-14 06:30:27
ORD-002657,382,39,4,226.52,906.08,completed,2026-04-10 04:07:26
ORD-002658,354,30,5,774.96,3874.8,completed,2026-04-20 22:26:44
ORD-002659,167,53,4,130.42,521.68,shipped,2026-03-05 07:11:32
ORD-002660,73,60,4,202.83,811.32,shipped,2026-04-02 18:26:28
ORD-002661,404,54,1,214.57,214.57,completed,2026-03-06 18:55:25
ORD-002662,8,49,2,224.04,448.08,shipped,2026-04-05 10:41:06
ORD-002663,485,85,2,70.14,140.28,completed,2026-04-21 02:24:43
ORD-002664,242,28,1,867.91,867.91,completed,2026-04-29 09:45:13
ORD-002665,255,35,3,25.35,76.05,shipped,2026-04-18 23:12:39
ORD-002666,143,21,3,33.4,100.2,completed,2026-03-08 03:59:59
ORD-002667,222,25,4,340.14,1360.56,shipped,2026-03-23 05:49:38
ORD-002668,181,21,4,33.4,133.6,completed,2026-03-19 21:49:28
ORD-002669,312,9,3,728.78,2186.34,completed,2026-03-16 06:38:38
ORD-002670,412,19,2,894.74,1789.48,completed,2026-03-28 06:00:21
ORD-002671,324,54,4,214.57,858.28,completed,2026-04-30 12:47:09
ORD-002672,220,44,3,555.36,1666.08,cancelled,2026-03-18 01:28:55
ORD-002673,145,16,5,200.02,1000.1,completed,2026-04-22 04:43:00
ORD-002674,190,93,3,673.46,2020.38,cancelled,2026-03-10 19:20:06
ORD-002675,190,61,1,251.26,251.26,shipped,2026-04-29 07:43:21
ORD-002676,353,32,2,356.79,713.58,completed,2026-03-01 12:07:25
ORD-002677,285,41,4,843.98,3375.92,completed,2026-03-11 13:47:11
ORD-002678,462,74,3,726.17,2178.51,completed,2026-03-17 16:55:23
ORD-002679,363,42,5,690.11,3450.55,cancelled,2026-03-03 15:39:55
ORD-002680,251,79,2,75.77,151.54,cancelled,2026-03-09 14:55:51
ORD-002681,451,61,1,251.26,251.26,completed,2026-04-10 05:23:48
ORD-002682,42,50,2,365.03,730.06,cancelled,2026-03-22 12:17:21
ORD-002683,35,63,4,820.86,3283.44,shipped,2026-03-23 14:18:54
ORD-002684,365,50,2,365.03,730.06,completed,2026-03-11 13:56:37
ORD-002685,115,47,1,404.56,404.56,completed,2026-03-31 15:01:20
ORD-002686,248,42,3,690.11,2070.33,cancelled,2026-03-09 01:24:10
ORD-002687,161,19,3,894.74,2684.22,cancelled,2026-04-10 06:21:10
ORD-002688,97,69,2,370.39,740.78,cancelled,2026-03-09 00:29:09
ORD-002689,377,78,1,186.99,186.99,completed,2026-04-12 21:47:42
ORD-002690,405,68,5,290.27,1451.35,shipped,2026-04-12 14:57:45
ORD-002691,105,55,1,520.62,520.62,completed,2026-04-11 14:29:52
ORD-002692,330,38,1,344.45,344.45,shipped,2026-04-29 00:16:29
ORD-002693,229,11,3,413.83,1241.49,shipped,2026-04-01 18:37:32
ORD-002694,389,72,2,765.16,1530.32,completed,2026-03-23 07:49:46
ORD-002695,102,14,3,24.48,73.44,cancelled,2026-04-01 13:57:11
ORD-002696,66,59,3,887.2,2661.6,completed,2026-04-20 02:38:49
ORD-002697,283,3,1,517.57,517.57,shipped,2026-04-27 12:06:41
ORD-002698,282,48,2,634.44,1268.88,completed,2026-04-10 10:20:45
ORD-002699,203,81,4,484.39,1937.56,completed,2026-03-20 12:12:28
ORD-002700,330,42,5,690.11,3450.55,completed,2026-03-08 22:44:34
ORD-002701,21,42,5,690.11,3450.55,cancelled,2026-03-13 03:18:02
ORD-002702,475,8,2,809.51,1619.02,completed,2026-03-30 21:40:28
ORD-002703,84,18,2,631.84,1263.68,completed,2026-04-24 04:57:59
ORD-002704,42,12,3,505.12,1515.36,shipped,2026-04-08 11:41:17
ORD-002705,280,44,1,555.36,555.36,completed,2026-03-30 09:24:58
ORD-002706,356,68,4,290.27,1161.08,completed,2026-03-20 09:34:57
ORD-002707,230,71,1,486.45,486.45,completed,2026-03-09 16:27:15
ORD-002708,29,15,3,735.73,2207.19,cancelled,2026-04-16 15:17:20
ORD-002709,246,4,1,152.26,152.26,completed,2026-03-20 15:47:21
ORD-002710,487,6,2,613.86,1227.72,completed,2026-03-13 15:31:45
ORD-002711,199,18,5,631.84,3159.2,shipped,2026-04-10 12:14:31
ORD-002712,253,3,5,517.57,2587.85,completed,2026-03-13 13:27:17
ORD-002713,21,86,4,686.72,2746.88,completed,2026-03-26 21:31:33
ORD-002714,299,76,1,503.77,503.77,shipped,2026-04-17 15:38:39
ORD-002715,298,1,3,60.27,180.81,completed,2026-03-17 21:03:53
ORD-002716,78,66,2,847.72,1695.44,cancelled,2026-04-05 16:15:11
ORD-002717,285,1,5,60.27,301.35,completed,2026-04-12 14:19:42
ORD-002718,387,66,4,847.72,3390.88,cancelled,2026-04-20 16:39:38
ORD-002719,460,33,3,656.43,1969.29,completed,2026-04-18 12:05:32
ORD-002720,232,51,1,488.09,488.09,completed,2026-03-20 13:36:35
ORD-002721,395,58,5,275.08,1375.4,shipped,2026-03-20 05:21:57
ORD-002722,199,27,2,341.2,682.4,completed,2026-04-23 22:29:00
ORD-002723,377,96,2,188.04,376.08,completed,2026-04-18 03:14:22
ORD-002724,419,89,2,816.79,1633.58,completed,2026-03-05 02:24:01
ORD-002725,321,47,4,404.56,1618.24,completed,2026-04-27 00:24:48
ORD-002726,13,73,3,772.5,2317.5,completed,2026-04-17 05:23:30
ORD-002727,441,2,2,813.08,1626.16,completed,2026-03-08 17:24:47
ORD-002728,369,27,4,341.2,1364.8,completed,2026-03-01 09:51:10
ORD-002729,472,59,4,887.2,3548.8,shipped,2026-03-23 17:59:00
ORD-002730,408,62,5,853.93,4269.65,completed,2026-03-23 13:36:40
ORD-002731,437,10,5,123.09,615.45,completed,2026-04-24 23:59:25
ORD-002732,485,80,1,763.18,763.18,completed,2026-03-07 23:35:31
ORD-002733,374,1,3,60.27,180.81,cancelled,2026-04-02 10:06:47
ORD-002734,111,21,1,33.4,33.4,completed,2026-04-27 10:35:59
ORD-002735,214,55,3,520.62,1561.86,completed,2026-04-26 13:48:23
ORD-002736,155,39,1,226.52,226.52,completed,2026-03-04 19:37:42
ORD-002737,62,34,4,752.17,3008.68,completed,2026-03-02 16:32:55
ORD-002738,45,61,2,251.26,502.52,completed,2026-04-30 19:54:04
ORD-002739,140,59,5,887.2,4436.0,completed,2026-03-17 03:42:15
ORD-002740,375,3,5,517.57,2587.85,completed,2026-03-31 21:41:46
ORD-002741,16,28,1,867.91,867.91,completed,2026-04-05 10:15:31
ORD-002742,212,64,4,612.48,2449.92,completed,2026-03-08 07:02:40
ORD-002743,337,2,5,813.08,4065.4,completed,2026-03-04 22:23:49
ORD-002744,369,99,3,482.62,1447.86,shipped,2026-03-16 13:44:55
ORD-002745,494,26,3,406.44,1219.32,completed,2026-04-29 14:05:54
ORD-002746,333,31,4,164.73,658.92,completed,2026-03-10 23:55:45
ORD-002747,406,73,4,772.5,3090.0,completed,2026-03-26 06:12:48
ORD-002748,46,92,1,866.06,866.06,cancelled,2026-04-12 10:44:46
ORD-002749,279,48,4,634.44,2537.76,completed,2026-03-09 06:47:52
ORD-002750,277,48,3,634.44,1903.32,completed,2026-03-15 03:56:17
ORD-002751,298,42,3,690.11,2070.33,shipped,2026-04-04 17:39:59
ORD-002752,76,48,4,634.44,2537.76,shipped,2026-04-08 13:21:09
ORD-002753,493,87,5,605.95,3029.75,shipped,2026-04-04 10:52:51
ORD-002754,171,12,5,505.12,2525.6,completed,2026-04-14 18:59:20
ORD-002755,442,83,4,342.57,1370.28,completed,2026-04-02 04:22:05
ORD-002756,75,6,3,613.86,1841.58,cancelled,2026-03-29 01:14:32
ORD-002757,436,44,5,555.36,2776.8,cancelled,2026-03-21 18:11:44
ORD-002758,42,18,2,631.84,1263.68,shipped,2026-03-09 09:34:10
ORD-002759,267,15,5,735.73,3678.65,completed,2026-03-27 22:28:18
ORD-002760,341,74,1,726.17,726.17,completed,2026-04-14 03:57:32
ORD-002761,251,95,2,627.59,1255.18,completed,2026-03-18 11:48:25
ORD-002762,268,42,3,690.11,2070.33,shipped,2026-03-26 09:37:12
ORD-002763,353,29,5,487.67,2438.35,completed,2026-04-08 09:08:43
ORD-002764,367,29,4,487.67,1950.68,completed,2026-04-21 17:08:36
ORD-002765,469,65,1,448.58,448.58,completed,2026-03-30 18:44:40
ORD-002766,156,89,3,816.79,2450.37,completed,2026-04-15 09:12:50
ORD-002767,13,70,1,341.93,341.93,completed,2026-03-01 17:02:45
ORD-002768,96,4,3,152.26,456.78,completed,2026-04-23 16:27:37
ORD-002769,217,9,3,728.78,2186.34,completed,2026-04-02 19:40:09
ORD-002770,154,85,4,70.14,280.56,completed,2026-04-30 02:14:37
ORD-002771,220,50,3,365.03,1095.09,cancelled,2026-04-17 12:56:23
ORD-002772,304,76,4,503.77,2015.08,completed,2026-03-21 01:36:57
ORD-002773,164,87,4,605.95,2423.8,completed,2026-04-28 05:47:45
ORD-002774,441,4,3,152.26,456.78,shipped,2026-03-17 06:45:25
ORD-002775,217,97,5,499.11,2495.55,cancelled,2026-03-12 20:25:55
ORD-002776,14,80,3,763.18,2289.54,shipped,2026-03-01 06:08:55
ORD-002777,244,5,4,470.71,1882.84,completed,2026-03-13 20:50:20
ORD-002778,371,70,1,341.93,341.93,completed,2026-04-25 15:03:57
ORD-002779,124,59,4,887.2,3548.8,cancelled,2026-03-14 11:42:59
ORD-002780,283,61,1,251.26,251.26,shipped,2026-04-10 12:43:13
ORD-002781,6,28,5,867.91,4339.55,completed,2026-04-04 20:32:35
ORD-002782,228,76,1,503.77,503.77,completed,2026-03-02 05:33:59
ORD-002783,357,65,2,448.58,897.16,cancelled,2026-04-01 13:59:50
ORD-002784,130,50,5,365.03,1825.15,cancelled,2026-03-20 22:13:35
ORD-002785,462,16,5,200.02,1000.1,shipped,2026-03-30 17:40:05
ORD-002786,308,38,2,344.45,688.9,completed,2026-04-28 13:25:52
ORD-002787,496,55,1,520.62,520.62,completed,2026-03-18 18:21:51
ORD-002788,3,26,4,406.44,1625.76,shipped,2026-03-30 14:55:58
ORD-002789,23,100,2,281.04,562.08,completed,2026-03-12 10:17:03
ORD-002790,433,24,2,583.06,1166.12,shipped,2026-04-09 02:45:11
ORD-002791,52,30,4,774.96,3099.84,completed,2026-03-10 19:46:24
ORD-002792,289,18,2,631.84,1263.68,completed,2026-03-14 01:57:55
ORD-002793,11,57,4,737.45,2949.8,cancelled,2026-04-07 08:20:43
ORD-002794,55,89,3,816.79,2450.37,shipped,2026-03-21 04:12:45
ORD-002795,286,61,1,251.26,251.26,shipped,2026-04-13 08:06:55
ORD-002796,450,9,1,728.78,728.78,completed,2026-04-25 14:25:58
ORD-002797,465,61,4,251.26,1005.04,completed,2026-03-29 15:08:40
ORD-002798,293,16,1,200.02,200.02,completed,2026-04-20 20:51:19
ORD-002799,192,86,2,686.72,1373.44,cancelled,2026-04-02 04:07:26
ORD-002800,95,34,4,752.17,3008.68,cancelled,2026-04-26 00:06:23
ORD-002801,119,53,1,130.42,130.42,completed,2026-03-26 22:33:10
ORD-002802,6,19,3,894.74,2684.22,completed,2026-04-22 09:46:29
ORD-002803,58,8,5,809.51,4047.55,cancelled,2026-03-11 23:33:26
ORD-002804,5,86,3,686.72,2060.16,completed,2026-03-24 04:41:04
ORD-002805,441,18,3,631.84,1895.52,shipped,2026-03-03 15:07:41
ORD-002806,245,28,2,867.91,1735.82,shipped,2026-03-19 06:42:53
ORD-002807,284,28,1,867.91,867.91,cancelled,2026-04-19 09:52:43
ORD-002808,440,10,2,123.09,246.18,cancelled,2026-03-19 19:22:40
ORD-002809,38,19,1,894.74,894.74,cancelled,2026-03-31 05:18:30
ORD-002810,430,22,2,166.08,332.16,completed,2026-03-21 08:56:41
ORD-002811,386,29,3,487.67,1463.01,shipped,2026-04-04 21:49:39
ORD-002812,15,6,3,613.86,1841.58,completed,2026-03-12 09:37:56
ORD-002813,311,86,3,686.72,2060.16,completed,2026-04-05 07:37:21
ORD-002814,487,96,2,188.04,376.08,cancelled,2026-03-31 01:36:45
ORD-002815,267,53,2,130.42,260.84,completed,2026-04-15 02:11:31
ORD-002816,16,64,1,612.48,612.48,shipped,2026-04-03 02:09:41
ORD-002817,396,9,5,728.78,3643.9,completed,2026-04-25 18:42:01
ORD-002818,238,48,3,634.44,1903.32,completed,2026-04-05 13:46:31
ORD-002819,471,39,5,226.52,1132.6,completed,2026-03-23 12:05:28
ORD-002820,388,61,5,251.26,1256.3,cancelled,2026-03-30 09:56:34
ORD-002821,307,89,5,816.79,4083.95,cancelled,2026-03-02 01:57:55
ORD-002822,355,18,4,631.84,2527.36,shipped,2026-04-09 20:41:15
ORD-002823,324,44,5,555.36,2776.8,completed,2026-03-28 01:33:32
ORD-002824,448,33,3,656.43,1969.29,completed,2026-03-02 14:07:27
ORD-002825,475,77,5,352.64,1763.2,completed,2026-04-16 12:36:08
ORD-002826,498,31,5,164.73,823.65,completed,2026-04-18 11:18:40
ORD-002827,143,25,3,340.14,1020.42,completed,2026-03-28 09:00:59
ORD-002828,97,77,4,352.64,1410.56,cancelled,2026-03-19 00:00:09
ORD-002829,365,18,3,631.84,1895.52,cancelled,2026-04-18 10:50:20
ORD-002830,298,71,3,486.45,1459.35,cancelled,2026-04-17 07:09:15
ORD-002831,327,23,1,690.42,690.42,completed,2026-03-15 13:23:18
ORD-002832,426,27,5,341.2,1706.0,completed,2026-03-11 00:56:14
ORD-002833,201,24,4,583.06,2332.24,shipped,2026-04-07 15:03:25
ORD-002834,236,92,3,866.06,2598.18,cancelled,2026-03-02 03:18:47
ORD-002835,37,44,2,555.36,1110.72,completed,2026-04-14 01:56:13
ORD-002836,202,16,4,200.02,800.08,completed,2026-03-09 03:57:01
ORD-002837,476,9,2,728.78,1457.56,shipped,2026-03-10 14:43:22
ORD-002838,262,59,5,887.2,4436.0,cancelled,2026-03-24 13:54:42
ORD-002839,219,54,2,214.57,429.14,shipped,2026-04-13 22:08:37
ORD-002840,199,77,1,352.64,352.64,completed,2026-03-31 08:04:59
ORD-002841,186,16,2,200.02,400.04,completed,2026-04-19 19:31:30
ORD-002842,281,6,1,613.86,613.86,cancelled,2026-04-13 20:05:15
ORD-002843,474,35,2,25.35,50.7,shipped,2026-03-11 20:30:32
ORD-002844,31,27,1,341.2,341.2,completed,2026-03-04 03:22:19
ORD-002845,146,15,3,735.73,2207.19,shipped,2026-03-22 13:54:31
ORD-002846,310,31,2,164.73,329.46,cancelled,2026-04-16 01:29:17
ORD-002847,182,97,3,499.11,1497.33,completed,2026-03-02 03:52:48
ORD-002848,163,20,1,887.59,887.59,completed,2026-03-26 02:43:59
ORD-002849,316,22,4,166.08,664.32,completed,2026-04-17 04:16:37
ORD-002850,499,21,1,33.4,33.4,completed,2026-03-25 01:38:25
ORD-002851,433,63,1,820.86,820.86,shipped,2026-04-24 15:02:11
ORD-002852,85,29,2,487.67,975.34,completed,2026-04-01 01:48:18
ORD-002853,123,29,3,487.67,1463.01,completed,2026-04-24 23:53:05
ORD-002854,435,56,5,540.14,2700.7,shipped,2026-03-06 02:09:54
ORD-002855,434,58,2,275.08,550.16,completed,2026-04-16 20:20:45
ORD-002856,379,53,4,130.42,521.68,shipped,2026-04-02 18:31:29
ORD-002857,392,79,4,75.77,303.08,completed,2026-04-29 04:17:36
ORD-002858,176,27,4,341.2,1364.8,completed,2026-04-03 04:55:27
ORD-002859,199,3,4,517.57,2070.28,shipped,2026-03-29 01:35:08
ORD-002860,361,78,2,186.99,373.98,completed,2026-04-07 18:44:19
ORD-002861,107,77,4,352.64,1410.56,completed,2026-04-20 09:17:27
ORD-002862,128,41,3,843.98,2531.94,completed,2026-04-05 14:01:08
ORD-002863,492,30,4,774.96,3099.84,completed,2026-03-23 06:53:54
ORD-002864,358,88,5,434.06,2170.3,completed,2026-04-15 00:29:57
ORD-002865,177,58,1,275.08,275.08,completed,2026-04-06 03:11:12
ORD-002866,371,49,1,224.04,224.04,shipped,2026-03-30 08:06:55
ORD-002867,179,55,1,520.62,520.62,completed,2026-04-03 14:43:07
ORD-002868,246,35,3,25.35,76.05,completed,2026-03-03 14:32:20
ORD-002869,331,22,2,166.08,332.16,cancelled,2026-03-07 02:40:59
ORD-002870,434,77,5,352.64,1763.2,completed,2026-03-10 16:52:28
ORD-002871,47,49,3,224.04,672.12,completed,2026-04-27 15:40:40
ORD-002872,26,12,5,505.12,2525.6,completed,2026-03-17 03:52:21
ORD-002873,232,11,5,413.83,2069.15,completed,2026-03-02 14:42:38
ORD-002874,143,38,2,344.45,688.9,completed,2026-03-07 08:07:47
ORD-002875,267,30,4,774.96,3099.84,completed,2026-04-11 17:56:00
ORD-002876,294,30,1,774.96,774.96,completed,2026-03-22 22:06:06
ORD-002877,459,37,5,492.28,2461.4,completed,2026-03-31 08:35:22
ORD-002878,309,31,1,164.73,164.73,completed,2026-03-10 16:53:11
ORD-002879,274,9,1,728.78,728.78,completed,2026-04-13 17:29:34
ORD-002880,371,100,4,281.04,1124.16,completed,2026-03-26 10:34:04
ORD-002881,126,20,5,887.59,4437.95,completed,2026-03-02 17:11:55
ORD-002882,263,42,2,690.11,1380.22,completed,2026-03-12 14:05:05
ORD-002883,202,65,5,448.58,2242.9,completed,2026-03-04 21:55:49
ORD-002884,434,22,1,166.08,166.08,completed,2026-03-31 18:19:25
ORD-002885,294,31,5,164.73,823.65,completed,2026-03-08 10:37:52
ORD-002886,364,60,2,202.83,405.66,completed,2026-04-01 17:37:24
ORD-002887,311,92,2,866.06,1732.12,completed,2026-04-20 00:41:37
ORD-002888,148,9,4,728.78,2915.12,shipped,2026-04-22 23:58:45
ORD-002889,282,68,4,290.27,1161.08,cancelled,2026-03-18 09:37:05
ORD-002890,239,93,4,673.46,2693.84,cancelled,2026-03-05 04:53:01
ORD-002891,385,46,5,95.3,476.5,completed,2026-03-25 09:14:50
ORD-002892,440,68,4,290.27,1161.08,shipped,2026-04-20 05:40:51
ORD-002893,308,17,1,45.53,45.53,completed,2026-04-17 21:19:38
ORD-002894,196,39,1,226.52,226.52,shipped,2026-03-23 08:59:05
ORD-002895,250,39,3,226.52,679.56,completed,2026-04-29 12:32:52
ORD-002896,397,97,1,499.11,499.11,completed,2026-04-17 08:08:34
ORD-002897,333,58,5,275.08,1375.4,completed,2026-03-11 18:54:31
ORD-002898,462,51,2,488.09,976.18,completed,2026-04-21 23:24:14
ORD-002899,239,57,3,737.45,2212.35,shipped,2026-03-30 09:27:51
ORD-002900,213,48,2,634.44,1268.88,completed,2026-04-01 19:15:07
ORD-002901,473,32,2,356.79,713.58,completed,2026-03-04 00:41:51
ORD-002902,239,38,3,344.45,1033.35,shipped,2026-04-27 11:14:13
ORD-002903,151,84,4,544.62,2178.48,completed,2026-04-26 02:13:08
ORD-002904,479,66,5,847.72,4238.6,shipped,2026-03-31 22:31:29
ORD-002905,159,9,3,728.78,2186.34,cancelled,2026-04-09 16:57:21
